enhancer_id,chromosome,start_position,end_position,enhancer_type,tissue_context,disease_name,target_gene,transcription_factor
E_02_0734,chr19,10868773,10870773,Enhancer,mammary cancer | breast cancer cell,mammary cancer,CARM1,
E_02_0735,chr7,148804808,148806808,Enhancer,Colon adenocarcinoma,Ulcerative colitis,EZH2,
E_02_0736,chr17,35869035,35871035,Enhancer,"Spleen, lymph nodes | T cell",antitumor immunity,CCL5,
E_02_0737,chr15,99562591,99564591,Enhancer,hypothalamus,mitochondrial disorder,MEF2A,
E_02_0738,chr16,69561943,69563943,Enhancer,adrenal gland,Psychiatric disorders,NFAT5,
E_02_0739,chr4,88723288,88725288,Enhancer,Fat,Obesity,FAM13A,
E_02_0740,chr5,88714434,88716434,Enhancer,colon,Muscle wasting,MEF2C,
E_02_0741,chr5,158693087,158695087,Enhancer,Fat,Obesity,EBF1,
E_02_0742,chr8,11674018,11676018,Enhancer,heart,coronary artery disease,GATA4,
E_02_0744,chr8,127791613,127793613,Enhancer,blood,leukemia,PVT1,
E_02_0745,chr11,89321560,89323560,Enhancer,bone marrow,Disc pathologies,NOX4,
E_02_0746,chr7,148804929,148806929,Enhancer,bone marrow | mesenchymal stem cell of the bone marrow,Bone marrow disorders,EZH2,
E_02_0747,chr6,31139519,31140167,Enhancer,embryonic | primordial germ cell,,POU5F1,TFAP2C
E_02_0748,chr14,106327635,106328903,Enhancer,lymph | GM12878 cell,,IGHE,
E_02_0749,chr10,33492690,33519530,Enhancer,skin | Epidermal cell,EEC syndrome,NRP1,TP63
E_02_0749,chr10,33492690,33519530,Enhancer,skin | Epidermal cell,EEC syndrome,NRP1,RUNX1
E_02_0751,chr17,30249928,30278499,Enhancer,embryonic stem cell,,Sik1,Esrrb
E_02_0751,chr17,30249928,30278499,Enhancer,embryonic stem cell,,Sik1,Med1
E_02_0752,chr1,47704791,47705107,Super-Enhancer,nerve | T-acute lymphoblastic leukemia (T-ALL),Central Nervous System Leukemia,TAL1,ZEB2
E_02_0753,chr14,76419740,76421740,Enhancer,prostate | LNCaP,Prostate Cancer,TGFB3,FOXA1
E_02_0754,chr2,234665349,234665739,Enhancer,liver | Hep G2 cell,Hepatocellular Carcinoma,UGT1A1,CCAR1
E_02_0755,chr13,56243248,56243833,Enhancer,P19,,Neurog1,Ctcf
E_02_0756,chr12,132285987,132290767,Enhancer,tumour | Ishikawa cell,,MMP17,
E_02_0757,chr3,150450617,150456921,Enhancer,breast | MCF-7 cell,Breast Cancer,SIAH2,JMJD6
E_02_0757,chr3,150450617,150456921,Enhancer,breast | MCF-7 cell,Breast Cancer,SIAH2,ESR1
E_02_0758,chr6,127033997,127036097,Enhancer,Osteocyte Cell Lines,Chronic Kidney Disease,Fgf23,Nfkb1
E_02_0758,chr6,127033997,127036097,Enhancer,Osteocyte Cell Lines,Chronic Kidney Disease,Fgf23,Hif1a
E_02_0759,chr19,61151074,61161722,Super-Enhancer,"Mononuclear cell,dendritic cell",,Csf2ra,Irf8
E_02_0760,chr4,84277627,84281723,Super-Enhancer,Nervous | AGS,Gastric Cancer,HPSE,EGR1
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,MYO1D,GATA1
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,MYO1D,TAL1
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,MYO1D,PAX5
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,MYO1D,EBF1
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,SMYD3,GATA1
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,SMYD3,TAL1
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,SMYD3,PAX5
E_02_0761,chr15,66074477,66098025,Super-Enhancer,bone marrow | Erythroleukemia Cell Lines,,SMYD3,EBF1
E_02_0762,chr6,138226720,138233280,Enhancer,"lymph | B cell,mononuclear cell",Autoimmune Diseases,TNFAIP3,
E_02_0763,chr14,99770698,99782638,Super-Enhancer,Musculature | A673 cell,Ewing Sarcoma,BCL11B,
E_02_0764,chr3,69863244,70187654,Super-Enhancer,tumour | melanoma cells,Melanoma,MITF,CDK7
E_02_0765,chrx,106959618,106962917,Enhancer,tumour | U-2 OS cell,,TSC22D3,NR3C1
E_02_0766,chr4,174441057,174442400,Enhancer,Nervous | neuroblastoma cell lines,Neuroblastoma,HAND2,MYCN
E_02_0767,chr2,11633299,11641134,Enhancer,breast | MCF-7 cell,Breast Cancer,GREB1,TDG
E_02_0768,chr14,56245000,56285000,Enhancer,blood | Endothelial cell,,LINC00520,KLF2
E_02_0768,chr14,56245000,56285000,Enhancer,blood | Endothelial cell,,LINC00520,KLF4
E_02_0769,chr10,63525013,63527013,Enhancer,bone marrow | T-acute lymphoblastic leukemia (T-ALL),T-Cell Acute Lymphoblastic Leukemia,ARID5B,TAL1
E_02_0772,chr2,75120051,75165771,Enhancer,Murine Limb Bud cell,,Hoxd,
E_02_0773,chr4,55859107,55860311,Enhancer,bone marrow | Kasumi-1 cells,,KIT,RUNX1
E_02_0774,chr13,28545205,28547205,Enhancer,colon | Human colorectal carcinoma cell,,CDX2,FOXA1
E_02_0775,chr19,34845032,34847032,Enhancer,prostate | prostate cancer cell lines,,GPI,
E_02_0776,chr12,47471429,47487762,Super-Enhancer,connective | SK-MEL-1 Cell,,AMIGO2,FOSL2
E_02_0776,chr12,47471429,47487762,Super-Enhancer,connective | SK-MEL-1 Cell,,AMIGO2,TEAD4
E_02_0777,chr6,91004796,91006944,Enhancer,blood | B cell,,BACH2,ELK1
E_02_0778,chr3,180728712,180730712,Enhancer,Nervous | neuronal stem cell,Low-grade astrocytomas,SOX2,CTCF
E_02_0780,chr16,92625802,92627802,Enhancer,HPC-7 cell,Leukaemia,Runx1,
E_02_0781,chr4,23811733,23994829,Super-Enhancer,tumour | CHL-1 cell,Melanoma,PPARGC1A,
E_02_0782,chr4,55449628,55461828,Enhancer,embryonic stem cell,,Klf4,Oct4
E_02_0782,chr4,55449628,55461828,Enhancer,embryonic stem cell,,Klf4,Sox2
E_02_0782,chr4,55449628,55461828,Enhancer,embryonic stem cell,,Klf4,Stat3
E_02_0783,chr8,27455903,27456103,Enhancer,kidney | HEK-293 cells,Alzheimer's Disease,CLU,HSF1
E_02_0783,chr8,27455903,27456103,Enhancer,kidney | HEK-293 cells,Alzheimer's Disease,EPHX2,HSF1
E_02_0783,chr8,27455903,27456103,Enhancer,kidney | HEK-293 cells,Alzheimer's Disease,PTK2B,HSF1
E_02_0784,chr2,226998914,227004586,Enhancer,Epithelial | Corneal epithelial cell,,IRS1,EHF
E_02_0785,chr12,56330413,56330909,Enhancer,connective | A9 cell,Fibrotic Disease,DGKA,EGR1
E_02_0787,chr4,94419116,94437803,Enhancer,"breast | 231/ERαWt cell,231/ERαLQ cell",Breast Cancer,OTUB2,
E_02_0789,chr6,12490000,12590000,Super-Enhancer,connective | HUVEC,"Coronary Artery Disease,Migraine Headache,Cervical Artery Dissection,Fibromuscular Dysplasia,Hypertension",EDN1,
E_02_0790,chr7,129854050,129895632,Enhancer,Fat | Adipose progenitor cell,,MIR335,
E_02_0791,chr10,67853705,67855705,Enhancer,embryonic cell,,Egr2,
E_02_0792,chr3,181432912,181433312,Enhancer,lung | Lung adenocarcinoma cell,Lung Cancer,SOX2,NFATC2
E_02_0793,chr14,60973427,60975430,Enhancer,eye,Primary Open-Angle Glaucoma,SIX6,
E_02_0794,chr8,36785613,36985613,Enhancer,brain cell,Schizophrenia,Setdb1,Ctcf
E_02_0796,Chr11,45846943,45846959,Enhancer,Epithelial | U-2 OS cell,,CRY2,ARNTL
E_02_0796,Chr11,45846943,45846959,Enhancer,Epithelial | U-2 OS cell,,CRY2,CLOCK
E_02_0798,chr18,61533339,61545796,Enhancer,"blood | MonoMac6,K-562 cell",,SERPINB2,NSMF
E_02_0798,chr18,61533339,61545796,Enhancer,"blood | MonoMac6,K-562 cell",,SERPINB2,CDK9
E_02_0799,chr1,221049243,221051243,Enhancer,connective | HUVEC,,HLX,VEGF
E_02_0799,chr1,221049243,221051243,Enhancer,connective | HUVEC,,HLX,ERG
E_02_0800,chr11,355447,358949,Enhancer,"kidney | A549,HEK-293 cell",,IFITM1,STAT1
E_02_0800,chr11,355447,358949,Enhancer,"kidney | A549,HEK-293 cell",,IFITM2,STAT1
E_02_0800,chr11,355447,358949,Enhancer,"kidney | A549,HEK-293 cell",,IFITM3,STAT1
E_02_0801,chr11,17666830,17677080,Super-Enhancer,lung | Human Fibroblast Cell Lines,Alveolar Rhabdomyosarcoma,MYOD1,PAX3
E_02_0801,chr11,17666830,17677080,Super-Enhancer,lung | Human Fibroblast Cell Lines,Alveolar Rhabdomyosarcoma,MYOD1,FOXO1
E_02_0802,chr3,107702615,107714185,Enhancer,breast | MCF-7 cell,Breast Cancer,CD47,NFKB1
E_02_0803,chr5,9034150,9036900,Super-Enhancer,hepatocyte,,Gm40264,Arntl
E_02_0803,chr5,9034150,9036900,Super-Enhancer,hepatocyte,,Gm40264,Nr1d2
E_02_0804,chr9,97396388,97401553,Enhancer,liver | Hepatocellular carcinoma,Hepatocellular carcinoma,FBP1,
E_02_0805,chr4,97123309,97712957,Enhancer,mouse embryonic fibroblast cell,Malignancies,Nfia,Ep300
E_02_0806,chr11,8240851,8242851,Enhancer,lymph | RPMI-8402 cell,,LMO1,MYB
E_02_0807,chr3,181572712,181574712,Enhancer,breast | MCF-7 cell,,SOX2,DST
E_02_0808,chr11,44386118,44393090,Enhancer,macrophage,Inflammatory Disease,Cxcl2,Stat3
E_02_0809,chrX,55054584,55054678,Enhancer,bone marrow | K-562 CELL,,ALAS2,GATA1
E_02_0810,chr6,88202011,88204330,Enhancer,Endothelial stalk cell,,Gata2,Ep300
E_02_0811,chr15,97898854,97902854,Enhancer,YAMC Cell,Colon Cancer,Vdr,
E_02_0812,chr2,105072843,105076843,Enhancer,Sustentacular cell,Genitourinary Defects,Wt1,
E_02_0813,chr3,46988575,46990242,Enhancer,bone marrow | K-562 CELL,,NBEAL2,GATA1
E_02_0815,chr17,69541883,69542989,Enhancer,testis | TM4 cell,Disorders Of Sexual Development,SOX9,SOX9
E_02_0816,chr18,69656860,69683465,Super-Enhancer,connective | HoxB8-FL cell,,Tcf4,Tcf4
E_02_0817,chr1,24601612,24626812,Enhancer,B cell,Breast Cancer,GRHL3,FOXO
E_02_0817,chr1,24601612,24626812,Enhancer,B cell,Breast Cancer,GRHL3,GRHL3
E_02_0818,chr15,63833002,63863200,Super-Enhancer,connective | HCT116 cell,Colon Cancer,Arid1a,Jun
E_02_0818,chr15,63833002,63863200,Super-Enhancer,connective | HCT116 cell,Colon Cancer,Arid1a,Cebpb
E_02_0820,chr9,78368337,78376479,Enhancer,epithelial | embryonic stem cell,,Dppa5a,
E_02_0820,chr9,78368337,78376479,Enhancer,epithelial | embryonic stem cell,,Ooep,
E_02_0821,chr7,129554284,129564284,Enhancer,epithelial | Chondrosarcoma Cell,Skeletal Diseases,Col2a1,Sox9
E_02_0822,chr11,2219531,2239062,Super-Enhancer,lung | HCC-15 cell,Lung Cancer,IGF2,
E_02_0823,chr1,183149939,183150336,Enhancer,Intestinal epithelium | enterocyte,,LAMC2,CDX2
E_02_0824,chr11,95817801,95818824,Enhancer,"connective | MCF10CA1h,MCF10CA1a cell",Breast Cancer,MAML2,POU2F1
E_02_0825,chr8,120876144,120876856,Enhancer,embryonic cell,,Foxf1,Gli1
E_02_0825,chr8,120876144,120876856,Enhancer,embryonic cell,,Foxf1,Gli2
E_02_0825,chr8,120876144,120876856,Enhancer,embryonic cell,,Foxf1,Gli3
E_02_0826,chr5,110175800,110176600,enhancer,heart | 293T cell,Heart Failure,TSLP,
E_02_0828,chr1,67739940,67741075,enhancer,bone | Lymphoblastoid cell lines,Ankylosing Spondylitis,IL23R,
E_02_0829,chr6,43891400,43898360,enhancer,lymph | K-562 CELL,,VEGFA,STAT1/2
E_02_0831,chr14,24435744,24437744,Enhancer,"Cancer | Hep G2,HL-7702 cell",,DHRS4-AS1,EP300
E_02_0832,chr9,14538685,14540685,Enhancer,lymph | MCF-7 cell,Adenoid Cystic Carcinoma,NFIB,TP63
E_02_0833,chr6,30904342,30904788,Enhancer,Early embryos | embryonic stem cell,,POU5F1,
E_02_0835,chr2,202120390,202125986,Enhancer,connective | Chronic lymphocytic leukemia cell,Breast Cancer,CASP8,STAT3
E_02_0835,chr2,202120390,202125986,Enhancer,connective | Chronic lymphocytic leukemia cell,Breast Cancer,CASP8,MYC
E_02_0835,chr2,202120390,202125986,Enhancer,connective | Chronic lymphocytic leukemia cell,Breast Cancer,CASP8,CTCF
E_02_0836,chr8,23448386,23454886,Enhancer,epithelial | Erythroid lineage cell,,SLC25A37,GATA1
E_02_0836,chr8,23448386,23454886,Enhancer,epithelial | Erythroid lineage cell,,SLC25A37,TAL1
E_02_0838,chr6,36640937,36642937,Enhancer,lymph | T cell,Tumour,CDKN1A,TP53
E_02_0839,chr12,109528035,109532509,Enhancer,embryonic stem cell,,Meg3,Aff3
E_02_0840,chr7,117038917,117040917,Enhancer,"lung | Caco-2,Calu3 cell",,CFTR,FOXA1
E_02_0840,chr7,117038917,117040917,Enhancer,"lung | Caco-2,Calu3 cell",,CFTR,FOXA2
E_02_0840,chr7,117038917,117040917,Enhancer,"lung | Caco-2,Calu3 cell",,CFTR,HNF1A
E_02_0840,chr7,117038917,117040917,Enhancer,"lung | Caco-2,Calu3 cell",,CFTR,CDX2
E_02_0842,chr12,85515101,85543901,Enhancer,connective | Peripheral blood mononuclear cell,,Fos-Jdp2?,
E_02_0844,chr7,117011495,117063767,Enhancer,"Nose, skin | adepithelial cell,skin fibroblast",Cystic Fibrosis,CFTR,
E_02_0846,chr3,108015219,108015290,Enhancer,lymph | 293T cell,,HHLA2,NFKB1
E_02_0847,chr11,8271697,8279492,Super-Enhancer,neuroblastoma cell lines,Neuroblastoma,LMO1,GATA3
E_02_0848,chr4,55565908,55608014,Super-Enhancer,"epithelial | E14,CD1 feeder cell,wt cell",,Klf4,Kat5
E_02_0850,chr7,95210132,95260132,Enhancer,ccRCC cell,Clear Cell Renal Cell Carcinoma,MET,
E_02_0852,chr22,35686840,35687280,Enhancer,blood | Endothelial cell,,HMOX1,
E_02_0853,chr16,49740654,49742654,Enhancer,connective | G1E cell,,Cd47,
E_02_0856,chr8,84899088,84902859,Enhancer,"connective | Murine erythroleukemia (MEL) line 745A,32DEpo1,293T",,Klf1,
E_02_0857,chr7,114541370,114542201,Enhancer,"HEK-293,SK-N-MC",,FOXP2,
E_02_0858,chr3,186938165,186940165,Super-Enhancer,Lymphoma Cell,B-Cell Lymphoma,BCL6,MEF2B
E_02_0859,chr10,64737032,64737909,Enhancer,embryonic stem cell,Ewing Sarcoma,EGR2,EWSR1
E_02_0860,chr1,214150511,214151337,Enhancer,K-562 CELL,Lymphedema,PROX1,GATA2
E_02_0860,chr1,214150511,214151337,Enhancer,K-562 CELL,Lymphedema,PROX1,FOXC2
E_02_0860,chr1,214150511,214151337,Enhancer,K-562 CELL,Lymphedema,PROX1,NFATC1
E_02_0861,chr8,81286250,81293977,Enhancer,Lymphoblastoid cell lines,National Institute of Allergy and Infectious Diseases,PAG1,NFKB1
E_02_0862,chr21,42668000,42671000,Enhancer,breast | breast cancer cell,,TFF1,
E_02_0867,chr1,13041306,13127367,Super-Enhancer,"epithelial | Embryonic Stem Cell,V6.5 and Zhbtc4 murine ESCs,C2C12,MEFs,HEK293T,HCT-116",,Prdm14,Oct4
E_02_0867,chr1,13041306,13127367,Super-Enhancer,"epithelial | Embryonic Stem Cell,V6.5 and Zhbtc4 murine ESCs,C2C12,MEFs,HEK293T,HCT-116",,Prdm14,Sox2
E_02_0867,chr1,13041306,13127367,Super-Enhancer,"epithelial | Embryonic Stem Cell,V6.5 and Zhbtc4 murine ESCs,C2C12,MEFs,HEK293T,HCT-116",,Prdm14,Nanog
E_02_0868,chr11,118767466,118769582,Enhancer,MCF-7 cell,,CXCR5,NFASC
E_02_0869,chr7,155845627,155847652,Enhancer,Caco-2 cell,,SHH,
E_02_0871,chr10,123099588,123100426,Enhancer,GMSM-K,Cleft Palate,FGFR2,
E_02_0872,chr5,125345378,125345495,Enhancer,Brain | HIT DH5A cell (RBC),Adult-onset Autosomal Dominant Demyelinating Leukodystrophy,LMNB1,
E_02_0875,chr8,83287848,83288068,Enhancer,Brown adipose | brown fat cell,,Ucp1,Prdm16
E_02_0876,chr17,6285838,6586838,Enhancer,Liver | hepatocyte,Steatosis,SLC13A5,NR1I2
E_02_0878,chr12,3944001,3947078,Enhancer,"AtT-20,Pituitary Corticotrope Cell",,Pomc,
E_02_0879,chr17,69487560,69491400,Enhancer,Somatic | HEK-293 cells,Disorders Of Sexual Development,SOX9,SF1
E_02_0879,chr17,69487560,69491400,Enhancer,Somatic | HEK-293 cells,Disorders Of Sexual Development,SOX9,WT1
E_02_0884,chr14,97410723,97443618,Enhancer,"bone | HeLa,T cell",Ewing Sarcoma,VRK1,EWSR1
E_02_0886,chr22,42411333,42413643,Enhancer,Liver | Primary human hepatocytes,,CYP2D6,
E_02_0889,chr7,94002773,94005073,Enhancer,Skin | fibroblast,Systemic Sclerosis,COL1A2,JUNB
E_02_0889,chr7,94002773,94005073,Enhancer,Skin | fibroblast,Systemic Sclerosis,COL1A2,JUND
E_02_0890,chr11,102006458,102008458,Enhancer,HDAC5-/- | Osteocyte Cell Lines,,Sost,Mef2c
E_02_0891,chr10,43568986,43571244,Enhancer,Hirschsprung | neural crest cell,Hirschsprung Disease,RET,PAX3
E_02_0891,chr10,43568986,43571244,Enhancer,Hirschsprung | neural crest cell,Hirschsprung Disease,RET,NKX2-1
E_02_0893,chr7,117075514,117075933,Enhancer,Epithelial | bronchial epithelial cell,,CFTR,NFKB1
E_02_0893,chr7,117075514,117075933,Enhancer,Epithelial | bronchial epithelial cell,,CFTR,BACH1
E_02_0895,chr2,217918268,217921910,Enhancer,Mammary | breast cancer cell,Breast Cancer,IGFBP5,FOXA1
E_02_0897,chr10,6064657,6065397,Enhancer,T cell,Autoimmune Diseases,IL2RA,YY1
E_02_0898,chr8,130179643,130181490,Enhancer,"HPB-ALL,JURKAT,T-acute lymphoblastic leukemia (T-ALL)",T-Cell Acute Lymphoblastic Leukemia,MYC,NOTCH1
E_02_0900,chr9,124638991,124641160,Enhancer,LP89,,BNC2,
E_02_0903,chr16,86212040,86271919,Super-Enhancer,Lung | pneumocyte,,FOXF1,MITF
E_02_0903,chr16,86212040,86271919,Super-Enhancer,Lung | pneumocyte,,FOXF1,YY1
E_02_0904,chr12,54357811,54358445,Enhancer,"Esophageal | KYSE-30,KESY-150,ESCC",Esophageal Squamous Cell Carcinoma,HOTAIR,
E_02_0906,chr3,184276287,184278287,Enhancer,"Colon | Crc Cell,HT-29",,EPHB3,ASCL2
E_02_0908,chr5,139970046,139972237,Enhancer,peripheral blood mononuclear cell,,CD14,
E_02_0909,chr8,141161900,141175436,Enhancer,lymphoid | Lymphoblastoid cell lines,Intellectual Disability,KCNK9,CTCF
E_02_0910,chr8,128230172,128243000,Enhancer,"Colon | HCT 116,RKO",Colorectal Cancer,CCAT1,
E_02_0911,chr8,128709135,128745673,Enhancer,"Endometrial | AN3 CA,RL95-2,HEC-1-B",Endometrial Cancer,MYC,FOXA1
E_02_0911,chr8,128709135,128745673,Enhancer,"Endometrial | AN3 CA,RL95-2,HEC-1-B",Endometrial Cancer,MYC,AR
E_02_0912,chr11,47363009,47364009,Enhancer,blood | bone marrow cell,Acute Myeloid Leukemia,SPI1,
E_02_0913,chr7,116374406,116376406,Enhancer,lymph | COLO 829,Melanoma,MET,MITF
E_02_0914,chr7,100474191,100474841,Enhancer,Brown adipose | HIB1b Cell,,Ucp3,Sp1
E_02_0914,chr7,100474191,100474841,Enhancer,Brown adipose | HIB1b Cell,,Ucp3,Sp3
E_02_0916,chr6,52296135,52334522,Enhancer,"Limb,Head",,Hoxa,Ctcf
E_02_0918,chr11,110716521,110832306,Super-Enhancer,lymphoid | B-Cell Lymphoma Cell Lines,Diffuse Large B-Cell Lymphoma,POU2AF1,E2F1
E_02_0919,chr17,72860066,72860183,Enhancer,"Cervical | HeLa,H295R,KGN",,FDXR,NR5A1
E_02_0924,chr1,1083900,1085900,Enhancer,HMLE,,GIHCG,
E_02_0928,chr12,48368959,48369159,Enhancer,"HeLa,HEK-293",,COL2A1,SP1
E_02_0928,chr12,48368959,48369159,Enhancer,"HeLa,HEK-293",,COL2A1,SOX9
E_02_0929,chr6,161119825,161121825,Enhancer,"Hep G2,MCF-7",Hypoplasminogenemia,PLG,DHII
E_02_0929,chr6,161119825,161121825,Enhancer,"Hep G2,MCF-7",Hypoplasminogenemia,PLG,ERE
E_02_0930,chr21,43770915,43772915,Enhancer,MCF-7 cell,,TFF1,RPS6KA5
E_02_0930,chr21,43770915,43772915,Enhancer,MCF-7 cell,,TFF1,RPS6KA4
E_02_0931,chr5,172648612,172649177,Enhancer,leukocyte,Congenital Heart Disease,NKX2-5,
E_02_0933,chr11,69468873,69470873,Enhancer,breast | MCF-7 cell,Breast Tumor,CCND1,KAT5
E_02_0934,chr11,72897942,72912333,Enhancer,MCF-7 cell,,P2RY2,FOXA1
E_02_0935,chr12,48369059,48369213,Enhancer,SW 1353,,COL2A1,SOX9
E_02_0936,chr2,191834162,191834795,Enhancer,Mm96,,STAT1,
E_02_0937,chr17,26829229,26831311,Enhancer,Cardiac progenitor cell,,Nkx2-5,Yy1
E_02_0938,chr11,8301851,8303851,Enhancer,T-acute lymphoblastic leukemia (T-ALL),T-Cell leukemia,LMO1,TAL1
E_02_0938,chr11,8301851,8303851,Enhancer,T-acute lymphoblastic leukemia (T-ALL),T-Cell leukemia,LMO1,GATA3
E_02_0940,chr11,69468761,69470761,Enhancer,"breast | MDA-MB-23,MDA-MB-436",,CCND1,
E_02_0941,chr1,60908875,60908895,Enhancer,T cell,,Ctla4,Creb1
E_02_0942,chr14,67743318,67743610,Enhancer,GT1–7 cell,Polycystic Ovarian Syndrome,Gnrh1,Oct1
E_02_0942,chr14,67743318,67743610,Enhancer,GT1–7 cell,Polycystic Ovarian Syndrome,Gnrh1,Pbx
E_02_0942,chr14,67743318,67743610,Enhancer,GT1–7 cell,Polycystic Ovarian Syndrome,Gnrh1,Nkx2-1
E_02_0943,chr8,124323890,124325890,Enhancer,LNCaP,Prostate Cancer,ATAD2,AR
E_02_0943,chr8,124323890,124325890,Enhancer,LNCaP,Prostate Cancer,ATAD2,E2F1
E_02_0947,chr17,69107686,69108045,Enhancer,LNCaP,,SOX9,AR
E_02_0947,chr17,69107686,69108045,Enhancer,LNCaP,,SOX9,FOXA1
E_02_0948,chr12,8036824,8048824,Enhancer,"HEK-293,HeLa",,SLC2A3,HIF1A
E_02_0949,chr12,114463712,114464080,Enhancer,"heart | HeLa,T cell",Congenital Heart Disease,TBX5,TBX5
E_02_0950,chr17,42078865,42079198,Enhancer,Hep G2 cell,,NAGS,SP1
E_02_0950,chr17,42078865,42079198,Enhancer,Hep G2 cell,,NAGS,HNF1A
E_02_0950,chr17,42078865,42079198,Enhancer,Hep G2 cell,,NAGS,NF-Y
E_02_0951,chr10,62128342,62130342,Enhancer,germ line cell,,Neurog3,Stat3
E_02_0952,chr5,44385749,44386845,Enhancer,embryonic cell,,FGF10,ISL1
E_02_0952,chr5,44385749,44386845,Enhancer,embryonic cell,,FGF10,GATA4
E_02_0952,chr5,44385749,44386845,Enhancer,embryonic cell,,FGF10,TBX20
E_02_0953,chr14,90847327,90849327,Enhancer,"MCF-7,K-562,HeLa,HCT 116,Nb4",Congenital Limb Deformity,CALM1,
E_02_0955,chr19,51354804,51355203,Enhancer,LNCaP,,KLK3,AR
E_02_0957,chr5,134350424,134352424,Enhancer,MCF-7 cell,,PITX1,ESR1
E_02_0959,chr8,117978845,117979466,Enhancer,"βTC-3,αTC-6",Type 2 Diabetes Mellitus,SLC30A8,
E_02_0960,chr7,19409838,19410044,Enhancer,MM14,,Ckm,Mef2
E_02_0961,chr12,7940709,7941994,Enhancer,HEK-293 cells,,NANOG,LEF1
E_02_0962,chr17,42078932,42079032,Enhancer,Ureagenesis,,NAGS,HNF1A
E_02_0963,chr14,55518040,55518674,Enhancer,HEK-293 cells,,Nrl,Rorb
E_02_0963,chr14,55518040,55518674,Enhancer,HEK-293 cells,,Nrl,Crx
E_02_0963,chr14,55518040,55518674,Enhancer,HEK-293 cells,,Nrl,Nrl
E_02_0963,chr14,55518040,55518674,Enhancer,HEK-293 cells,,Nrl,Nr2e3
